2015-09-24,47917,22564,70481,972192,314633,1286825
2015-09-25,21139,13238,34377,978927,321303,1300230
2015-09-28,13861,6622,20483,982463,323006,1305469
2015-09-29,13710,10121,23831,989713,327046,1316759
2015-09-30,23367,20591,43958,997974,330997,1328971
2015-10-01,16196,9578,25774,1003537,333617,1337154
2015-10-02,18771,24746,43517,1007965,338324,1346289
2015-10-05,16706,11642,28348,1014560,341055,1355615
2015-10-06,26861,9291,36152,1020479,344788,1365267
2015-10-07,18353,9767,28120,1026873,348164,1375037
2015-10-08,19094,12875,31969,1032983,352585,1385568
2015-10-09,15349,9939,25288,1036123,355662,1391785
2015-10-12,14044,7392,21436,1039875,357054,1396929
2015-10-13,23490,9282,32772,1040559,359747,1400306
2015-10-14,43738,21076,64814,1060094,366141,1426235
2015-10-15,22881,14325,37206,1065458,370299,1435757
2015-10-16,14176,9774,23950,1067525,373020,1440545
2015-10-19,7836,5209,13045,1068050,374358,1442408
2015-10-20,17409,16387,33796,1074629,383041,1457670
2015-10-21,18591,11228,29819,1079870,387072,1466942
2015-10-22,14074,12894,26968,1082430,391227,1473657
2015-10-23,38437,16266,54703,1102216,396225,1498441
2015-10-26,9731,9381,19112,1101448,399239,1500687
2015-10-27,13327,15029,28356,1036684,341469,1378153
2015-10-28,32686,16052,48738,1053014,348643,1401657
2015-10-29,15766,18020,33786,1058779,353899,1412678
2015-10-30,10575,10254,20829,1061992,357399,1419391
2015-11-02,12088,9228,21316,1061703,359244,1420947
2015-11-03,18129,19639,37768,1067106,362626,1429732
2015-11-04,16190,19534,35724,1070664,366421,1437085
